run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
507,1,-0.63498187879,0.31449399686663276,,,,,1
508,1,-0.764834620555,0.3142059609145631,,,,,1
509,1,-0.673675502961,0.31391818876628785,,,,,0
510,1,-1.0,0.31363068018019674,,,,,1
511,1,-0.727329502765,0.31334343491490074,1,-1.0,,,1
512,2,-0.687089334521,0.313056452729232,,,,,0
513,5,0.281831785737,0.31276973338224345,,,,,1
514,2,-0.84284495347,0.31248327663320885,,,,,1
515,1,-0.730771045331,0.31219708224162224,,,,,1
516,1,-0.711762849213,0.31191114996719804,,,,,1
517,3,0.313674458218,0.31162547956987074,,,,,0
518,2,-0.789810628749,0.3113400708097947,,,,,1
519,2,-0.856331506442,0.3110549234473439,,,,,0
520,1,-0.833995631036,0.31077003724311186,,,,,1
521,1,-0.747057318543,0.3104854119579113,5,0.288439483088,,,1
522,4,0.152380172977,0.310201047352774,,,,,0
523,2,-0.754688195999,0.30991694318895063,,,,,1
524,3,-1.16764598609,0.3096330992279106,,,,,1
525,3,0.0187895198417,0.30934951523134163,,,,,1
526,1,-0.674051632622,0.30906619096114984,,,,,1
527,2,-0.609827349586,0.3087831261794593,,,,,1
528,1,-0.609921254048,0.30850032064861205,,,,,1
529,1,-0.78306206631,0.30821777413116774,,,,,1
530,2,-0.632286099831,0.3079354863899035,,,,,0
531,3,-0.674785789097,0.3076534571878136,9,2.91067450285,,,1
532,1,-0.653469392092,0.3073716862881096,,,,,1
533,7,-0.230121502237,0.30709017345421985,,,,,0
534,3,-1.19692297962,0.30680891844978925,,,,,1
535,2,-1.45874342501,0.3065279210386793,,,,,1
536,2,-0.549363238376,0.3062471809849677,,,,,1
537,2,-0.752801422854,0.30596669805294835,,,,,1
538,2,-0.747803240321,0.30568647200713084,,,,,1
539,3,0.434652522862,0.30540650261224056,,,,,1
540,3,-0.994460556382,0.3051267896332183,,,,,1
541,1,-0.638569644468,0.30484733283522025,9,2.81459851027,,,1
542,4,-1.13832491517,0.3045681319836176,,,,,1
543,2,-0.782298029103,0.3042891868439965,,,,,1
544,4,-1.21466673726,0.3040104971821576,,,,,1
545,1,-0.767227826645,0.30373206276411635,,,,,1
546,1,-0.772512730509,0.3034538833561023,,,,,0
547,2,-1.11339983715,0.3031759587245591,,,,,0
548,2,-0.993433063964,0.3028982886361444,,,,,1
549,1,-0.71419522985,0.30262087285772943,,,,,1
550,3,-1.80884989891,0.30234371115639913,,,,,1
551,3,-0.733075467085,0.3020668032994516,,,45,9.92058316518,1
552,2,-0.866946194666,0.30179014905439816,,,,,0
553,1,-0.788199147882,0.3015137481889629,,,,,1
554,1,-0.763877672981,0.3012376004710829,,,,,0
555,1,-0.730807143063,0.3009617056689075,,,,,1
556,2,-0.954412984557,0.30068606355079863,,,,,0
557,2,0.304662110481,0.3004106738853302,,,,,1
558,1,-0.717905483321,0.3001355364412882,,,,,1
559,1,-0.602080076287,0.2998606509876703,,,,,0
560,4,-0.89642599755,0.2995860172936857,,,,,1
561,1,-0.630026740832,0.29931163512875514,2,-0.784003038966,,,1
562,3,0.325140076475,0.29903750426251036,,,,,1
563,2,-0.847910780726,0.2987636244647942,,,,,1
564,3,-1.00260325534,0.29848999550566024,,,,,1
565,3,0.427727061175,0.2982166171553727,,,,,1
566,2,-0.711019560469,0.29794348918440616,,,,,1
567,2,-0.764967002449,0.29767061136344547,,,,,1
568,1,-0.632784901935,0.2973979834633855,,,,,1
569,2,0.211829124499,0.2971256052553309,,,,,1
570,1,-0.705335625993,0.29685347651059596,,,,,1
571,1,-0.635484639107,0.29658159700070447,1,1,,,1
572,4,0.250899134781,0.29630996649738944,,,,,1
573,3,-0.818387184627,0.296038584772593,,,,,1
574,1,-0.762391357455,0.295767451598466,,,,,1
575,3,-0.995617013962,0.2954965667473682,,,,,1
576,1,-0.639827934243,0.29522592999186764,,,,,1
577,3,-0.00191029195999,0.29495554110474076,,,,,1
578,2,-0.636507447705,0.2946853998589721,,,,,1
579,3,-1.05347679926,0.29441550602775407,,,,,1
580,1,1,0.2941458593844869,,,,,1
581,2,-0.550357367966,0.29387645970277826,0,,,,1
582,1,-0.669774334071,0.2936073067564432,,,,,1
583,1,-0.737038369234,0.2933384003195039,,,,,1
584,1,-0.679279096601,0.29306974016618964,,,,,1
585,4,-1.13660682934,0.2928013260709363,,,,,1
586,2,0.377975539115,0.2925331578083864,,,,,1
587,1,-0.650302241151,0.2922652351533889,,,,,1
588,2,-1.0447793144,0.291997557880999,,,,,1
589,1,-0.635680045202,0.29173012576647783,,,,,1
590,1,-0.608631942375,0.2914629385852924,,,,,1
591,2,-0.701124997942,0.2911959961131153,1,-0.605422860943,,,1
592,6,0.149112442421,0.2909292981258247,,,,,1
593,4,-0.430710796118,0.2906628443995039,,,,,1
594,3,-0.546148068094,0.2903966347104414,,,,,1
595,1,-0.643155627278,0.29013066883513056,,,,,1
596,1,-0.614608445233,0.28986494655026934,,,,,1
597,1,-1.0,0.2895994676327604,,,,,1
598,3,-0.571539754488,0.2893342318597105,,,,,1
599,2,-0.847109776987,0.2890692390084308,,,,,1
600,1,-0.764849102897,0.28880448885643617,,,,,1
601,3,-0.558370473672,0.2885399811814454,,,57,14.6373496008,1
602,1,-0.659081877677,0.28827571576138084,,,,,0
603,2,-0.763218449635,0.28801169237436813,,,,,1
604,1,-0.671573417966,0.2877479107987363,,,,,1
605,1,-0.686238188832,0.28748437081301725,,,,,1
606,1,-0.735090024707,0.2872210721959458,,,,,1
607,2,0.36315585763,0.2869580147264593,,,,,0
608,2,-0.650253221713,0.28669519818369776,,,,,1
609,4,-1.12310649603,0.28643262234700334,,,,,1
610,1,-0.682661451614,0.2861702869959203,,,,,1
611,5,0.299840235563,0.2859081919101948,41,10.1392843863,,,1
612,2,-0.591899527901,0.28564633686977475,,,,,1
613,1,-0.679284166968,0.28538472165480966,,,,,1
614,1,-0.62954414891,0.2851233460456503,,,,,1
615,3,-0.861318808426,0.2848622098228487,,,,,0
616,2,-0.932509429967,0.2846013127671578,,,,,1
617,3,0.0506985609702,0.28434065465953123,,,,,1
618,2,-0.558434222584,0.2840802352811235,,,,,1
619,4,1.89046239853,0.28382005441328945,,,,,1
620,1,-0.706853370877,0.28356011183758406,,,,,1
621,7,-0.467291438987,0.2833004073357625,,,,,1
622,2,-0.677642778192,0.2830409406897798,,,,,1
623,2,-0.772245489218,0.28278171168179067,,,,,1
624,2,-0.764795227624,0.28252272009414936,,,,,1
625,1,-0.682069998823,0.2822639657094094,,,,,1
626,4,0.313824654785,0.2820054483103236,,,,,0
627,1,-0.689686416188,0.2817471676798436,,,,,1
628,4,0.136611070273,0.2814891236011199,,,,,0
629,2,-0.765451149885,0.28123131585750155,,,,,1
630,2,-0.850930446664,0.2809737442325361,,,,,1
631,1,-0.610164652981,0.2807164085099693,35,8.10114242439,,,1
632,7,-0.0801498206047,0.280459308473745,,,,,1
633,3,0.216273407837,0.28020244390800486,,,,,1
634,2,-0.618629947723,0.2799458145970883,,,,,1
635,1,-0.667362168131,0.2796894203255322,,,,,1
636,1,-0.616973153519,0.2794332608780708,,,,,1
637,1,1,0.27917733603963557,,,,,1
638,1,1,0.2789216455953549,,,,,0
639,5,-0.996675365764,0.27866618933055387,,,,,1
640,1,-0.620177794108,0.27841096703075435,,,,,1
641,,,,42,10.0811439509,,,
