run_number,steps,rewards,exploration_probability,advancing_steps,advancing_rewards,testing_steps,testing_rewards,successful_network_update
81,1,-0.620020616795,0.46465948168373067,1,-0.605586131887,,,1
82,3,-0.723847208503,0.46423391350904875,,,,,0
83,5,-1.62435019884,0.46380873509994447,,,,,1
84,2,0.34188461307,0.4633839460994429,,,,,1
85,3,-1.01167618275,0.4629595461508959,,,,,1
86,1,-0.642806099403,0.46253553489798205,,,,,1
87,1,-0.745710143872,0.4621119119847063,,,,,1
88,1,-0.656368523314,0.46168867705539957,,,,,1
89,1,-0.6194589443,0.4612658297547186,,,,,1
90,1,-0.658476439025,0.4608433697276455,,,,,0
91,1,-0.712729123629,0.46042129661948766,1,-0.607778417878,,,1
92,1,-0.658753691196,0.4599996100758772,,,,,1
93,3,-0.68808330871,0.4595783097427708,,,,,1
94,1,-0.673403664711,0.4591573952664495,,,,,1
95,4,0.120562623837,0.4587368662935182,,,,,1
96,1,-0.688188636893,0.45831672247090544,,,,,1
97,1,-0.706156550129,0.4578969634458633,,,,,0
98,2,-0.922717623666,0.45747758886596673,,,,,1
99,1,-0.74461637161,0.4570585983791136,,,,,1
100,1,-0.773369361296,0.4566399916335242,,,,,1
101,1,-0.640185127385,0.45622176827774097,,,17,1.16861986637,1
102,2,-0.636851714634,0.45580392796062835,,,,,1
103,1,-0.625562051127,0.45538647033137225,,,,,1
104,1,-0.644466325354,0.4549693950394799,,,,,1
105,5,-1.50672526203,0.4545527017347797,,,,,0
106,1,-0.647952276246,0.4541363900674205,,,,,1
107,1,-0.662173821698,0.4537204596878718,,,,,1
108,1,-0.761310517483,0.45330491024692304,,,,,1
109,1,-0.674269604175,0.4528897413956836,,,,,0
110,1,-0.770299541215,0.4524749527855824,,,,,1
111,1,-0.665725787129,0.4520605440683676,58,13.4312725949,,,1
112,2,-0.662785100583,0.45164651489610624,,,,,0
113,1,-0.655598112844,0.45123286492118414,,,,,1
114,1,-0.658321668658,0.4508195937963054,,,,,1
115,1,-0.634757362962,0.4504067011744922,,,,,1
116,2,-0.670619286807,0.4499941867090846,,,,,1
117,1,-0.686085715078,0.44958205005374,,,,,1
118,1,-0.706691632817,0.4491702908624332,,,,,0
119,1,-0.710656283194,0.44875890878945573,,,,,1
120,1,-0.716355626406,0.4483479034894159,,,,,1
121,3,-1.15551709719,0.4479372746172382,28,4.26005951225,,,1
122,1,-0.781505563222,0.4475270218281633,,,,,1
123,2,0.394206497577,0.4471171447777475,,,,,0
124,1,-0.753517512989,0.4467076431218627,,,,,1
125,1,-0.60472224569,0.44629851651669583,,,,,0
126,1,-0.738416881794,0.4458897646187489,,,,,1
127,1,-1.0,0.44548138708483837,,,,,1
128,1,-0.656502438158,0.445073383572095,,,,,1
129,2,-0.598611706149,0.4446657537379637,,,,,1
130,1,-0.647741753924,0.44425849724020294,,,,,1
131,1,-0.685413940998,0.4438516137368848,8,1.12615337203,,,1
132,2,-0.6504778424,0.4434451028863945,,,,,0
133,1,-0.634023952883,0.44303896434743006,,,,,1
134,3,-0.860388924543,0.4426331977790021,,,,,1
135,1,-0.742977929743,0.4422278028404336,,,,,1
136,2,0.261719491141,0.44182277919135954,,,,,0
137,1,-0.737679354363,0.44141812649172657,,,,,1
138,1,-0.622334114472,0.44101384440179286,,,,,0
139,1,-1.0,0.4406099325821277,,,,,1
140,4,-1.13225298233,0.4402063906936113,,,,,1
141,2,-0.772756790067,0.43980321839743436,5,-0.0215404945019,,,1
142,4,-1.54137215647,0.439400415355098,,,,,1
